meeting_hours,focus_blocks,tasks_completed,overdue_tasks,after_hours_activity,response_time_avg,calendar_fragmentation,consecutive_meeting_ratio,employee_id,week,archetype,productivity_score
32.67,3,4,0.504,3,3.36,0.698,0.574,451,7,meeting_heavy,52.81
24.56,1,4,0.5,3,7.26,0.531,0.613,451,8,meeting_heavy,57.14
31.84,3,4,0.391,1,7.69,0.683,0.668,451,9,meeting_heavy,51.84
25.2,3,5,0.378,2,9.2,0.783,0.675,451,10,meeting_heavy,54.4
23.94,2,2,0.394,0,5.2,0.749,0.505,451,11,meeting_heavy,48.88
26.46,4,3,0.388,5,5.99,0.792,0.461,452,0,meeting_heavy,57.34
29.62,0,0,0.479,2,4.44,0.76,0.545,452,1,meeting_heavy,48.3
17.81,3,7,0.325,8,8.66,0.745,0.827,452,2,meeting_heavy,51.64
16.41,3,3,0.467,1,4.68,0.789,0.666,452,3,meeting_heavy,54.75
25.01,1,8,0.385,5,7.98,0.703,0.605,452,4,meeting_heavy,52.93
23.46,1,7,0.189,4,11.09,0.677,0.616,452,5,meeting_heavy,64.74
25.4,0,1,0.251,4,5.64,0.687,0.641,452,6,meeting_heavy,51.58
25.51,1,2,0.493,5,3.38,0.711,0.645,452,7,meeting_heavy,44.07
22.89,2,5,0.582,0,8.93,0.698,0.67,452,8,meeting_heavy,50.39
30.08,2,2,0.379,6,6.79,0.698,0.589,452,9,meeting_heavy,49.06
26.53,2,6,0.557,4,7.34,0.858,0.67,452,10,meeting_heavy,48.89
24.72,1,4,0.384,5,5.89,0.72,0.632,452,11,meeting_heavy,54.5
28.74,2,3,0.08,0,6.03,0.784,0.558,453,0,meeting_heavy,61.82
22.82,1,3,0.188,1,7.87,0.654,0.666,453,1,meeting_heavy,61.53
28.96,1,5,0.473,1,2.76,0.875,0.658,453,2,meeting_heavy,56.25
28.43,0,4,0.321,4,7.6,0.848,0.66,453,3,meeting_heavy,53.33
26.57,2,2,0.313,3,7.3,0.685,0.492,453,4,meeting_heavy,62.14
15.78,1,3,0.322,0,2.37,0.763,0.613,453,5,meeting_heavy,64.04
29.12,2,4,0.438,5,4.65,0.827,0.538,453,6,meeting_heavy,53.08
28.02,1,2,0.304,1,3.85,0.871,0.653,453,7,meeting_heavy,58.76
20.15,1,2,0.465,2,10.26,0.746,0.542,453,8,meeting_heavy,56.63
25.37,2,1,0.132,2,7.67,0.771,0.609,453,9,meeting_heavy,58.62
15.0,1,5,0.244,4,4.98,0.72,0.653,453,10,meeting_heavy,61.21
21.89,0,5,0.326,2,0.5,0.691,0.579,453,11,meeting_heavy,58.92
9.76,7,13,0.084,1,4.53,0.254,0.09,454,0,deep_focus,100.0
11.13,10,11,0.053,1,6.46,0.276,0.149,454,1,deep_focus,100.0
3.53,10,10,0.066,0,3.58,0.205,0.118,454,2,deep_focus,100.0
9.11,10,15,0.04,1,1.5,0.213,0.072,454,3,deep_focus,100.0
3.38,10,15,0.098,1,3.56,0.417,0.151,454,4,deep_focus,100.0
4.42,9,13,0.132,0,3.42,0.259,0.106,454,5,deep_focus,100.0
9.5,12,9,0.125,0,5.7,0.359,0.141,454,6,deep_focus,100.0
15.7,10,17,0.0,0,2.39,0.186,0.122,454,7,deep_focus,100.0
7.41,6,12,0.117,0,3.48,0.219,0.119,454,8,deep_focus,100.0
6.19,10,19,0.123,0,4.6,0.402,0.1,454,9,deep_focus,100.0
7.27,11,14,0.014,1,5.47,0.145,0.017,454,10,deep_focus,100.0
9.11,9,17,0.0,0,4.33,0.075,0.062,454,11,deep_focus,100.0
30.54,2,0,0.62,11,14.3,0.896,0.674,455,0,at_risk,33.25
37.86,0,3,0.519,5,9.05,0.86,0.658,455,1,at_risk,36.56
21.92,1,0,0.217,11,6.96,0.834,0.842,455,2,at_risk,41.3
20.0,0,4,0.547,6,9.11,0.895,0.893,455,3,at_risk,40.85
44.48,2,4,0.59,0,8.87,0.823,0.786,455,4,at_risk,41.48
27.32,3,5,0.247,6,11.89,0.956,0.708,455,5,at_risk,49.01
29.21,1,0,0.248,10,7.03,1.0,0.664,455,6,at_risk,42.61
30.18,0,8,0.491,4,6.5,0.879,0.779,455,7,at_risk,42.49
20.22,2,1,0.292,6,8.79,1.0,0.698,455,8,at_risk,51.23
29.12,0,3,0.397,6,11.22,0.941,0.691,455,9,at_risk,49.76
31.63,0,2,0.807,7,9.26,0.836,0.676,455,10,at_risk,32.97
29.48,1,3,0.585,12,5.65,0.852,0.814,455,11,at_risk,36.05
16.26,4,8,0.15,0,3.32,0.351,0.26,456,0,balanced,93.83
16.05,10,14,0.169,1,3.19,0.36,0.191,456,1,balanced,100.0
8.69,6,11,0.127,0,2.5,0.492,0.113,456,2,balanced,100.0
13.52,5,6,0.176,2,2.01,0.079,0.41,456,3,balanced,85.48
11.81,5,10,0.082,1,2.88,0.331,0.119,456,4,balanced,98.09
20.13,4,10,0.068,1,3.59,0.446,0.217,456,5,balanced,89.61
17.47,4,13,0.053,1,4.42,0.23,0.381,456,6,balanced,90.65
19.13,6,8,0.07,0,4.69,0.377,0.139,456,7,balanced,95.58
19.46,6,8,0.096,3,3.39,0.347,0.309,456,8,balanced,89.58
21.16,6,11,0.152,0,1.63,0.462,0.305,456,9,balanced,89.08
8.76,5,10,0.091,2,4.03,0.261,0.172,456,10,balanced,98.36
13.94,8,7,0.184,0,2.6,0.539,0.245,456,11,balanced,88.51
20.0,1,0,0.615,8,9.09,1.0,0.877,457,0,at_risk,35.61
26.86,0,5,0.587,9,3.6,0.912,0.699,457,1,at_risk,43.64
34.49,0,1,0.61,4,13.15,0.792,0.752,457,2,at_risk,35.63
26.75,0,1,0.894,9,11.11,0.891,0.781,457,3,at_risk,27.75
31.83,0,6,0.568,9,14.72,0.889,0.669,457,4,at_risk,34.9
41.19,0,2,0.594,6,6.26,0.779,0.565,457,5,at_risk,44.67
38.9,2,2,0.591,10,9.3,0.774,0.693,457,6,at_risk,36.3
28.74,1,0,0.514,8,10.4,0.791,0.824,457,7,at_risk,30.99
25.05,1,2,0.471,4,6.99,0.867,0.805,457,8,at_risk,47.25
33.61,1,0,0.413,10,6.19,0.631,0.933,457,9,at_risk,36.62
29.43,0,4,0.622,7,9.43,0.748,0.746,457,10,at_risk,43.48
33.7,1,2,0.67,4,10.04,0.887,0.682,457,11,at_risk,42.98
2.31,7,14,0.07,1,0.98,0.038,0.0,458,0,deep_focus,100.0
5.95,4,11,0.023,0,4.01,0.205,0.141,458,1,deep_focus,100.0
7.87,8,12,0.027,0,4.99,0.251,0.13,458,2,deep_focus,100.0
7.78,14,9,0.055,3,5.32,0.144,0.161,458,3,deep_focus,100.0
7.77,9,12,0.041,1,5.05,0.272,0.064,458,4,deep_focus,100.0
8.81,10,10,0.049,0,5.06,0.344,0.177,458,5,deep_focus,100.0
11.09,13,12,0.04,2,3.79,0.126,0.024,458,6,deep_focus,100.0
7.24,8,11,0.046,1,1.21,0.129,0.026,458,7,deep_focus,100.0
12.27,8,13,0.005,1,6.75,0.151,0.144,458,8,deep_focus,100.0
6.9,10,9,0.0,2,3.4,0.295,0.094,458,9,deep_focus,100.0
1.07,9,11,0.094,1,2.87,0.287,0.111,458,10,deep_focus,100.0
7.47,7,18,0.065,1,3.28,0.24,0.083,458,11,deep_focus,100.0
21.38,0,1,0.472,2,5.39,0.907,0.673,459,0,meeting_heavy,48.46
22.93,3,2,0.494,2,4.26,0.859,0.673,459,1,meeting_heavy,55.58
17.68,0,5,0.522,4,4.48,0.839,0.595,459,2,meeting_heavy,54.0
23.73,2,3,0.11,3,5.72,0.785,0.399,459,3,meeting_heavy,68.59
27.11,2,0,0.227,0,6.29,0.715,0.586,459,4,meeting_heavy,59.29
17.01,0,1,0.285,1,5.86,0.826,0.531,459,5,meeting_heavy,64.3
28.51,3,4,0.357,0,6.55,0.712,0.738,459,6,meeting_heavy,58.25
25.05,3,3,0.35,7,6.53,0.863,0.75,459,7,meeting_heavy,52.71
24.61,1,8,0.494,4,8.09,0.68,0.772,459,8,meeting_heavy,53.5
22.2,1,5,0.525,3,6.63,0.739,0.61,459,9,meeting_heavy,51.81
26.92,2,3,0.356,8,6.54,0.895,0.542,459,10,meeting_heavy,51.68
25.65,1,5,0.26,0,7.37,0.701,0.572,459,11,meeting_heavy,61.37
4.6,9,14,0.037,0,4.91,0.231,0.109,460,0,deep_focus,100.0
7.64,6,12,0.011,1,3.0,0.208,0.126,460,1,deep_focus,100.0
12.01,9,15,0.0,1,2.34,0.148,0.094,460,2,deep_focus,100.0
9.09,9,14,0.067,3,6.33,0.223,0.128,460,3,deep_focus,100.0
8.65,9,15,0.023,1,6.04,0.245,0.106,460,4,deep_focus,100.0
1.0,8,10,0.047,0,4.01,0.26,0.089,460,5,deep_focus,100.0
6.91,9,15,0.102,1,5.62,0.268,0.108,460,6,deep_focus,100.0
6.23,12,17,0.101,0,1.05,0.161,0.124,460,7,deep_focus,100.0
6.68,6,12,0.014,0,2.9,0.112,0.0,460,8,deep_focus,100.0
12.12,7,13,0.063,1,2.9,0.279,0.07,460,9,deep_focus,100.0
9.03,13,17,0.023,0,2.83,0.181,0.127,460,10,deep_focus,100.0
1.33,9,13,0.032,0,3.11,0.161,0.033,460,11,deep_focus,100.0
20.51,0,7,0.314,2,2.96,0.704,0.696,461,0,meeting_heavy,54.96
29.0,0,1,0.463,4,5.48,0.835,0.48,461,1,meeting_heavy,50.27
16.79,2,4,0.298,1,10.83,0.724,0.739,461,2,meeting_heavy,59.53
23.41,3,5,0.348,5,11.04,0.677,0.647,461,3,meeting_heavy,54.86
21.49,1,7,0.168,4,4.35,0.927,0.573,461,4,meeting_heavy,66.22
26.68,2,5,0.431,0,7.48,0.73,0.636,461,5,meeting_heavy,51.06
24.72,2,3,0.226,2,6.04,0.809,0.361,461,6,meeting_heavy,70.21
25.53,2,3,0.317,2,6.67,0.841,0.511,461,7,meeting_heavy,62.29
26.56,1,4,0.227,0,3.92,0.681,0.704,461,8,meeting_heavy,53.5
25.75,1,5,0.339,6,7.35,0.723,0.582,461,9,meeting_heavy,55.38
23.08,2,5,0.395,3,3.96,0.8,0.613,461,10,meeting_heavy,56.55
30.42,1,0,0.328,0,8.37,0.859,0.584,461,11,meeting_heavy,57.59
11.41,10,10,0.05,0,3.51,0.226,0.077,462,0,deep_focus,100.0
3.87,12,11,0.021,0,6.5,0.093,0.062,462,1,deep_focus,100.0
8.79,7,19,0.12,1,4.49,0.153,0.1,462,2,deep_focus,100.0
7.23,9,13,0.052,0,4.77,0.182,0.245,462,3,deep_focus,100.0
7.52,12,5,0.033,2,0.63,0.296,0.116,462,4,deep_focus,100.0
12.33,9,10,0.041,0,3.12,0.212,0.061,462,5,deep_focus,100.0
1.55,9,16,0.05,0,6.29,0.173,0.052,462,6,deep_focus,100.0
14.07,3,11,0.043,1,4.98,0.401,0.045,462,7,deep_focus,100.0
7.0,9,18,0.0,0,5.17,0.265,0.059,462,8,deep_focus,100.0
11.76,10,18,0.063,0,4.43,0.267,0.019,462,9,deep_focus,100.0
8.68,7,10,0.0,0,3.11,0.275,0.156,462,10,deep_focus,100.0
4.58,7,17,0.023,2,4.19,0.235,0.076,462,11,deep_focus,100.0
6.2,11,12,0.045,1,3.65,0.214,0.134,463,0,deep_focus,100.0
7.54,9,12,0.036,0,3.94,0.236,0.087,463,1,deep_focus,100.0
5.58,9,14,0.139,0,3.77,0.262,0.065,463,2,deep_focus,100.0
13.79,10,14,0.091,0,6.36,0.219,0.133,463,3,deep_focus,100.0
6.12,7,17,0.0,1,3.42,0.075,0.053,463,4,deep_focus,100.0
8.45,7,15,0.087,1,3.93,0.217,0.106,463,5,deep_focus,100.0
5.17,6,15,0.055,0,5.47,0.158,0.07,463,6,deep_focus,100.0
10.7,10,12,0.082,1,4.61,0.186,0.181,463,7,deep_focus,100.0
11.41,10,10,0.07,0,4.6,0.133,0.077,463,8,deep_focus,100.0
5.97,7,12,0.044,1,6.79,0.124,0.106,463,9,deep_focus,100.0
9.61,4,8,0.0,2,4.92,0.26,0.149,463,10,deep_focus,96.73
8.58,9,13,0.094,1,6.0,0.312,0.082,463,11,deep_focus,100.0
22.95,2,1,0.241,1,5.75,0.793,0.73,464,0,meeting_heavy,53.87
35.16,1,0,0.376,2,5.29,0.684,0.537,464,1,meeting_heavy,56.62
27.6,1,5,0.479,2,8.45,0.655,0.629,464,2,meeting_heavy,52.66
24.45,0,6,0.345,3,4.43,0.917,0.634,464,3,meeting_heavy,48.45
19.29,1,0,0.363,4,7.42,0.664,0.537,464,4,meeting_heavy,57.05
23.53,0,2,0.39,2,5.53,0.698,0.834,464,5,meeting_heavy,46.3
25.95,1,4,0.36,0,8.99,0.739,0.654,464,6,meeting_heavy,56.42
23.36,2,1,0.402,2,3.94,0.917,0.507,464,7,meeting_heavy,56.03
23.45,0,6,0.315,5,5.18,0.704,0.524,464,8,meeting_heavy,62.92
24.27,2,3,0.419,4,5.44,0.902,0.446,464,9,meeting_heavy,57.78
26.38,2,4,0.376,0,6.45,0.854,0.54,464,10,meeting_heavy,59.12
28.28,1,2,0.248,3,4.75,0.695,0.532,464,11,meeting_heavy,58.38
22.73,1,4,0.451,4,9.61,0.955,0.571,465,0,meeting_heavy,53.11
19.81,2,8,0.313,3,4.64,0.715,0.479,465,1,meeting_heavy,68.99
21.87,3,3,0.456,0,5.65,0.767,0.727,465,2,meeting_heavy,54.6
26.88,1,4,0.476,0,8.27,0.729,0.459,465,3,meeting_heavy,58.79
26.51,1,4,0.189,0,3.85,0.851,0.595,465,4,meeting_heavy,61.26
31.72,1,7,0.296,5,7.92,0.757,0.607,465,5,meeting_heavy,57.33
26.51,1,3,0.312,5,2.82,0.7,0.567,465,6,meeting_heavy,53.06
24.68,0,6,0.439,4,5.58,0.676,0.567,465,7,meeting_heavy,54.15
26.58,1,4,0.307,3,5.5,0.777,0.423,465,8,meeting_heavy,61.47
28.03,2,2,0.279,1,6.66,0.816,0.53,465,9,meeting_heavy,64.23
32.87,2,4,0.182,1,3.5,0.659,0.651,465,10,meeting_heavy,64.38
29.62,2,5,0.191,0,5.58,0.81,0.555,465,11,meeting_heavy,65.25
25.54,1,1,0.468,0,3.4,0.967,0.425,466,0,meeting_heavy,54.49
21.95,0,1,0.377,4,8.21,0.713,0.415,466,1,meeting_heavy,58.01
27.96,3,5,0.214,2,6.46,0.789,0.422,466,2,meeting_heavy,73.6
35.86,1,4,0.3,5,3.69,0.761,0.516,466,3,meeting_heavy,54.61
27.27,1,4,0.337,1,4.76,0.689,0.419,466,4,meeting_heavy,64.25
24.53,0,3,0.327,4,9.45,0.789,0.462,466,5,meeting_heavy,57.48
21.45,1,3,0.433,2,10.89,0.592,0.654,466,6,meeting_heavy,51.77
16.62,2,0,0.38,0,5.86,0.687,0.601,466,7,meeting_heavy,58.23
28.71,2,5,0.343,0,3.72,0.899,0.478,466,8,meeting_heavy,60.15
26.11,2,6,0.285,2,5.32,0.523,0.524,466,9,meeting_heavy,65.09
33.31,2,4,0.212,3,6.2,0.984,0.425,466,10,meeting_heavy,62.4
22.42,3,4,0.314,4,10.36,0.685,0.647,466,11,meeting_heavy,58.94
22.68,0,5,0.475,9,5.43,0.873,0.675,467,0,at_risk,46.71
31.84,1,2,0.546,9,9.69,0.855,0.826,467,1,at_risk,40.37
24.86,0,0,0.513,8,10.37,0.962,0.878,467,2,at_risk,40.25
24.11,1,1,0.682,7,11.97,0.89,0.989,467,3,at_risk,28.7
28.77,2,2,0.752,11,11.87,0.748,0.704,467,4,at_risk,37.45
42.7,1,2,0.373,3,10.7,0.906,0.601,467,5,at_risk,47.87
38.26,1,6,0.603,8,11.04,0.959,0.804,467,6,at_risk,35.98
28.62,1,2,0.703,7,12.12,0.891,0.677,467,7,at_risk,39.3
22.96,0,6,0.543,8,12.62,0.821,0.709,467,8,at_risk,40.67
36.96,0,2,0.563,7,13.73,0.893,0.652,467,9,at_risk,41.25
27.0,1,1,0.708,0,11.01,0.726,0.838,467,10,at_risk,43.32
30.92,0,5,0.27,9,8.18,0.88,0.792,467,11,at_risk,45.74
15.14,6,10,0.116,1,3.48,0.476,0.296,468,0,balanced,93.69
21.53,5,9,0.162,1,2.66,0.355,0.3,468,1,balanced,88.45
20.09,3,7,0.124,0,1.22,0.358,0.423,468,2,balanced,82.52
23.54,3,8,0.126,0,3.16,0.404,0.152,468,3,balanced,90.7
15.78,5,11,0.123,1,3.06,0.346,0.282,468,4,balanced,92.99
17.21,10,9,0.154,2,3.59,0.468,0.311,468,5,balanced,95.17
15.51,6,8,0.151,2,3.38,0.475,0.268,468,6,balanced,89.44
21.37,4,9,0.146,2,3.4,0.423,0.161,468,7,balanced,88.28
18.03,2,9,0.156,1,2.38,0.318,0.391,468,8,balanced,87.68
17.8,10,14,0.066,1,3.79,0.411,0.196,468,9,balanced,100.0
9.69,9,11,0.119,0,3.13,0.534,0.294,468,10,balanced,98.3
11.68,7,7,0.155,1,3.2,0.299,0.229,468,11,balanced,96.19
17.38,3,8,0.138,2,3.25,0.344,0.185,469,0,balanced,85.08
17.13,6,9,0.138,1,5.43,0.44,0.219,469,1,balanced,94.97
13.63,4,12,0.138,2,1.38,0.302,0.274,469,2,balanced,92.61
9.68,3,9,0.145,3,1.95,0.3,0.134,469,3,balanced,92.65
16.97,4,8,0.113,1,1.96,0.418,0.14,469,4,balanced,91.48
14.79,6,12,0.098,1,1.02,0.597,0.101,469,5,balanced,94.55
9.65,4,13,0.189,2,2.81,0.565,0.271,469,6,balanced,95.98
22.36,8,9,0.151,2,3.62,0.478,0.353,469,7,balanced,88.79
20.72,7,10,0.097,0,4.65,0.298,0.137,469,8,balanced,100.0
9.75,4,7,0.125,2,2.41,0.487,0.31,469,9,balanced,87.04
7.23,5,10,0.154,1,2.11,0.337,0.13,469,10,balanced,100.0
14.46,7,11,0.1,1,2.78,0.289,0.186,469,11,balanced,100.0
3.88,11,11,0.066,1,2.17,0.178,0.108,470,0,deep_focus,100.0
7.73,10,14,0.087,0,4.17,0.223,0.045,470,1,deep_focus,100.0
9.13,8,15,0.068,0,1.88,0.12,0.11,470,2,deep_focus,100.0
11.44,7,11,0.067,2,5.53,0.146,0.024,470,3,deep_focus,100.0
9.73,9,9,0.047,0,4.49,0.197,0.086,470,4,deep_focus,100.0
6.53,11,18,0.067,2,2.48,0.173,0.052,470,5,deep_focus,100.0
5.51,12,12,0.044,0,0.99,0.336,0.088,470,6,deep_focus,100.0
14.73,6,14,0.053,1,3.9,0.079,0.023,470,7,deep_focus,100.0
13.46,8,8,0.098,0,4.52,0.158,0.075,470,8,deep_focus,100.0
6.81,9,14,0.052,1,2.22,0.242,0.16,470,9,deep_focus,100.0
9.53,8,15,0.035,0,3.65,0.29,0.033,470,10,deep_focus,100.0
12.34,10,18,0.123,2,2.86,0.292,0.07,470,11,deep_focus,100.0
5.5,10,16,0.076,0,1.38,0.114,0.065,471,0,deep_focus,100.0
8.36,8,7,0.0,0,3.23,0.228,0.027,471,1,deep_focus,100.0
4.31,11,8,0.019,2,5.4,0.126,0.158,471,2,deep_focus,100.0
8.79,7,14,0.003,0,3.55,0.211,0.22,471,3,deep_focus,100.0
15.29,11,10,0.066,0,3.32,0.413,0.081,471,4,deep_focus,100.0
5.05,7,9,0.059,1,4.51,0.199,0.072,471,5,deep_focus,100.0
6.19,8,12,0.039,2,6.96,0.182,0.063,471,6,deep_focus,100.0
9.01,8,15,0.024,0,5.14,0.216,0.133,471,7,deep_focus,100.0
4.7,9,8,0.089,0,4.05,0.162,0.095,471,8,deep_focus,100.0
6.19,10,14,0.068,1,4.18,0.226,0.026,471,9,deep_focus,100.0
5.59,9,15,0.106,0,4.54,0.205,0.088,471,10,deep_focus,100.0
6.58,8,13,0.044,0,3.85,0.13,0.097,471,11,deep_focus,100.0
9.86,5,12,0.047,1,4.8,0.136,0.062,472,0,deep_focus,100.0
8.22,9,16,0.0,1,5.23,0.268,0.089,472,1,deep_focus,100.0
9.26,8,16,0.003,1,4.74,0.322,0.197,472,2,deep_focus,100.0
8.96,9,14,0.066,0,5.7,0.089,0.125,472,3,deep_focus,100.0
1.0,8,15,0.108,0,2.13,0.164,0.112,472,4,deep_focus,100.0
6.72,7,12,0.042,1,2.82,0.285,0.137,472,5,deep_focus,100.0
1.31,9,18,0.002,0,4.34,0.119,0.096,472,6,deep_focus,100.0
6.73,10,12,0.11,1,4.5,0.147,0.063,472,7,deep_focus,100.0
12.72,9,12,0.061,1,3.97,0.332,0.107,472,8,deep_focus,100.0
5.1,8,10,0.021,2,2.46,0.122,0.103,472,9,deep_focus,100.0
6.03,10,12,0.0,1,5.22,0.238,0.133,472,10,deep_focus,100.0
9.66,8,11,0.05,0,2.27,0.306,0.145,472,11,deep_focus,100.0
38.0,1,4,0.41,0,6.02,0.886,0.614,473,0,meeting_heavy,55.95
31.91,1,3,0.22,5,5.33,0.776,0.54,473,1,meeting_heavy,57.47
34.37,2,1,0.424,5,4.15,0.736,0.608,473,2,meeting_heavy,48.0
29.05,2,2,0.244,6,3.38,0.675,0.678,473,3,meeting_heavy,52.99
21.76,1,0,0.462,3,4.38,0.578,0.463,473,4,meeting_heavy,58.88
19.08,2,5,0.423,4,9.08,0.87,0.696,473,5,meeting_heavy,56.3
27.39,1,3,0.522,1,4.74,0.714,0.545,473,6,meeting_heavy,49.98
23.63,2,5,0.569,2,5.87,0.566,0.471,473,7,meeting_heavy,58.94
25.34,2,5,0.476,6,5.51,0.67,0.665,473,8,meeting_heavy,56.84
29.01,1,2,0.346,4,4.66,0.67,0.66,473,9,meeting_heavy,54.72
21.91,2,4,0.286,6,6.8,0.699,0.633,473,10,meeting_heavy,59.76
32.51,3,1,0.265,0,9.95,0.58,0.617,473,11,meeting_heavy,60.36
19.34,8,11,0.141,1,1.26,0.618,0.211,474,0,balanced,95.81
14.37,3,10,0.145,3,4.01,0.428,0.245,474,1,balanced,85.55
15.51,6,8,0.087,1,3.32,0.388,0.265,474,2,balanced,91.07
9.86,5,6,0.172,0,2.61,0.45,0.323,474,3,balanced,90.97
17.9,11,7,0.139,2,3.36,0.354,0.294,474,4,balanced,92.92
18.91,6,6,0.167,1,2.81,0.286,0.261,474,5,balanced,90.28
23.06,3,9,0.181,1,0.95,0.345,0.36,474,6,balanced,82.46
19.17,5,5,0.114,0,1.11,0.305,0.145,474,7,balanced,99.65
18.28,5,10,0.268,0,3.19,0.514,0.275,474,8,balanced,85.81
13.98,7,10,0.037,3,3.59,0.445,0.297,474,9,balanced,97.7
18.1,5,5,0.073,3,2.17,0.37,0.158,474,10,balanced,92.87
16.02,5,8,0.145,2,1.31,0.37,0.237,474,11,balanced,90.06
13.49,6,11,0.171,1,3.0,0.155,0.196,475,0,balanced,94.16
18.47,9,9,0.172,1,1.38,0.461,0.397,475,1,balanced,90.39
12.04,6,9,0.277,2,3.13,0.11,0.239,475,2,balanced,95.47
20.72,7,10,0.091,3,3.19,0.329,0.252,475,3,balanced,89.27
16.32,6,10,0.028,2,3.26,0.488,0.341,475,4,balanced,93.69
13.72,3,8,0.121,0,3.58,0.31,0.109,475,5,balanced,98.28
13.63,3,8,0.082,1,3.3,0.464,0.212,475,6,balanced,90.2
12.16,7,13,0.189,0,2.86,0.446,0.182,475,7,balanced,100.0
15.3,6,10,0.081,0,2.69,0.391,0.133,475,8,balanced,99.64
15.93,4,10,0.137,1,2.58,0.367,0.182,475,9,balanced,94.3
14.34,4,10,0.105,1,1.29,0.348,0.384,475,10,balanced,92.97
13.16,6,8,0.108,2,0.72,0.542,0.271,475,11,balanced,86.68
22.43,0,6,0.145,2,4.21,0.889,0.784,476,0,meeting_heavy,54.43
18.35,2,3,0.286,6,4.95,0.948,0.534,476,1,meeting_heavy,62.98
29.76,1,0,0.264,0,7.65,0.712,0.737,476,2,meeting_heavy,56.58
26.91,2,1,0.331,3,5.23,0.694,0.701,476,3,meeting_heavy,49.18
22.4,3,4,0.23,3,7.79,0.721,0.515,476,4,meeting_heavy,70.37
22.09,1,2,0.14,6,5.37,0.831,0.734,476,5,meeting_heavy,46.64
38.0,2,0,0.147,0,5.66,0.65,0.551,476,6,meeting_heavy,62.27
31.78,1,4,0.28,2,3.23,0.828,0.777,476,7,meeting_heavy,51.77
30.5,2,5,0.367,3,3.36,0.702,0.532,476,8,meeting_heavy,57.16
20.11,2,0,0.349,2,4.75,0.585,0.606,476,9,meeting_heavy,57.7
24.32,2,5,0.164,4,4.09,0.723,0.765,476,10,meeting_heavy,56.64
26.88,1,5,0.345,2,6.25,0.638,0.548,476,11,meeting_heavy,59.27
14.5,5,9,0.088,3,2.58,0.608,0.255,477,0,balanced,94.94
13.29,6,11,0.0,1,1.01,0.498,0.33,477,1,balanced,97.84
15.54,3,8,0.083,1,3.87,0.528,0.299,477,2,balanced,90.06
12.54,6,10,0.107,0,3.62,0.471,0.145,477,3,balanced,97.21
15.4,7,10,0.142,1,3.95,0.289,0.271,477,4,balanced,95.56
14.51,3,10,0.067,2,3.44,0.424,0.407,477,5,balanced,81.78
14.74,8,11,0.079,1,2.39,0.37,0.183,477,6,balanced,100.0
16.85,5,10,0.076,1,3.83,0.449,0.363,477,7,balanced,86.99
9.86,5,13,0.138,0,4.09,0.411,0.321,477,8,balanced,95.55
17.8,9,9,0.095,1,1.81,0.398,0.231,477,9,balanced,96.09
10.89,8,9,0.061,1,3.77,0.4,0.151,477,10,balanced,99.45
5.56,8,11,0.072,1,3.7,0.386,0.325,477,11,balanced,100.0
24.67,0,5,0.384,12,7.63,0.899,0.938,478,0,at_risk,36.97
30.34,1,1,0.246,8,3.92,0.741,0.756,478,1,at_risk,44.9
28.17,2,2,0.459,12,12.05,0.924,0.834,478,2,at_risk,33.98
27.64,0,4,0.608,8,4.39,0.924,0.704,478,3,at_risk,36.96
20.0,0,1,0.552,8,9.66,0.812,0.764,478,4,at_risk,41.55
34.59,0,2,0.797,3,8.9,0.777,0.625,478,5,at_risk,38.17
35.12,3,2,0.626,8,9.38,0.952,0.734,478,6,at_risk,34.07
34.36,0,0,0.307,10,13.83,0.793,0.643,478,7,at_risk,38.04
26.65,0,4,0.504,10,12.02,0.76,0.624,478,8,at_risk,38.81
30.49,2,3,0.481,12,8.71,0.743,0.729,478,9,at_risk,40.52
28.93,0,4,0.511,2,11.28,0.945,0.76,478,10,at_risk,42.27
34.62,2,4,0.248,4,9.36,0.887,0.84,478,11,at_risk,43.85
14.58,7,7,0.064,1,2.63,0.424,0.194,479,0,balanced,100.0
13.24,6,9,0.181,2,2.83,0.204,0.132,479,1,balanced,98.96
18.08,9,11,0.135,1,1.85,0.337,0.283,479,2,balanced,97.38
14.9,8,9,0.094,0,3.83,0.475,0.425,479,3,balanced,91.7
15.34,6,9,0.067,1,3.46,0.452,0.286,479,4,balanced,88.49
19.23,6,7,0.135,1,1.88,0.45,0.291,479,5,balanced,84.91
17.39,6,9,0.226,1,0.5,0.157,0.346,479,6,balanced,93.9
8.41,3,9,0.143,0,2.18,0.473,0.461,479,7,balanced,89.48
14.79,7,13,0.184,0,3.53,0.354,0.254,479,8,balanced,90.18
15.36,5,12,0.12,1,3.57,0.436,0.298,479,9,balanced,93.01
17.27,7,9,0.169,1,3.57,0.483,0.27,479,10,balanced,95.17
10.15,6,8,0.183,0,4.32,0.405,0.182,479,11,balanced,94.16
5.78,8,11,0.01,0,5.09,0.256,0.115,480,0,deep_focus,100.0
9.79,7,18,0.024,2,4.95,0.18,0.036,480,1,deep_focus,100.0
8.96,11,10,0.092,2,2.92,0.259,0.17,480,2,deep_focus,100.0
13.14,12,14,0.048,2,0.5,0.177,0.059,480,3,deep_focus,100.0
8.54,10,14,0.057,1,3.14,0.172,0.054,480,4,deep_focus,100.0
6.34,11,16,0.011,2,3.6,0.144,0.119,480,5,deep_focus,100.0
